variable,relative_importance,scaled_importance,percentage
Exterior1st_HdBoard,0.57235187292099,0.003027473779642742,0.0006960689206796301
ExterQual_Fa,0.539835512638092,0.0028554774381902527,0.0006565239678675839
BsmtFinType1_Rec,0.5185792446136475,0.0027430417196371874,0.0006306730390221139
FireplaceQu_Gd,0.5143451690673828,0.002720645439824345,0.0006255237444447704
BsmtFinType1_BLQ,0.4932429790496826,0.0026090247218810577,0.0005998601984260702
LotConfig_FR2,0.462112694978714,0.0024443600754692203,0.0005620009299254835
Condition1_RRAe,0.45467376708984375,0.002405011625332644,0.0005529540363070637
SaleCondition_Partial,0.44856974482536316,0.0023727242017556765,0.0005455305956048299
GarageFinish_RFn,0.44541773200035095,0.0023560515277725874,0.0005416972576376151
LotConfig_Inside,0.44501131772994995,0.002353901786318904,0.0005412029946572161
Condition2_Norm,0.4432957172393799,0.0023448270619277076,0.0005391165575574403
Heating_Grav,0.42767417430877686,0.0022621964043593123,0.0005201183310441561
Neighborhood_CollgCr,0.4212126135826111,0.0022280177695027494,0.0005122600679487387
BsmtFinType1_LwQ,0.4044332802295685,0.0021392629419751145,0.0004918537881594029
Electrical_SBrkr,0.4031607508659363,0.002132531856668168,0.0004903061944804374
Exterior2nd_WdSdng,0.39968442916870117,0.002114143740395793,0.0004860784464704931
BsmtQual_Gd,0.39376750588417053,0.002082845982936464,0.00047888254723566
Neighborhood_SawyerW,0.38310372829437256,0.0020264395858012665,0.0004659137346773704
Exterior1st_Plywood,0.3826054036617279,0.0020238036815080174,0.0004653076943975985
BsmtFinType1_GLQ,0.3804697096347809,0.0020125068587424624,0.00046271035820185557
HouseStyle_1Story,0.36201053857803345,0.0019148664752436954,0.00044026113442534044
Exterior1st_BrkFace,0.340327650308609,0.0018001741350796097,0.00041389136899085436
GarageCond_Fa,0.3374284505844116,0.0017848387241860269,0.0004103654910854363
Exterior1st_VinylSd,0.32330846786499023,0.0017101506180147417,0.00039319339539303793
Exterior2nd_WdShng,0.3208537995815277,0.0016971665705825612,0.0003902081368771946
Foundation_CBlock,0.3037903606891632,0.0016069089575978634,0.00036945634055254
RoofStyle_Gable,0.3032078444957733,0.001603827719315712,0.00036874791023686375
